# {"t_start": 1556387814.8088303, "env_id": "SuperMarioBros-v1"} 
r,l,t
637.0,151,15228.660163
655.0,88,15234.618511
248.0,29,15236.475033
1921.0,224,15250.439574
808.0,136,15260.075171
1697.0,189,15272.773143
1564.0,299,15292.980965
613.0,75,15297.898004
1315.0,331,15320.173088
591.0,90,15326.29022
1346.0,144,15335.880939
1707.0,182,15348.086346
248.0,29,15350.123558
1292.0,326,15372.038901
609.0,71,15376.805868
635.0,85,15382.600944
791.0,131,15390.790422
230.0,37,15393.136624
821.0,135,15402.851574
1033.0,195,15415.439081
1044.0,150,15425.93708
1028.0,197,15439.292084
1034.0,185,15451.538973
631.0,75,15456.54928
1444.0,216,15471.077321
618.0,82,15476.470068
1309.0,281,15495.340896
578.0,96,15501.787239
1342.0,163,15512.746729
1069.0,123,15520.62765
1341.0,167,15532.148539
1036.0,209,15545.623236
1329.0,159,15556.889723
1060.0,128,15564.884491
1325.0,181,15577.583093
753.0,131,15586.426486
251.0,28,15588.38161
618.0,76,15593.459715
612.0,64,15597.393298
621.0,74,15602.112282
1329.0,238,15618.23508
1311.0,294,15638.518047
1932.0,287,15656.540838
746.0,145,15665.68715
620.0,70,15669.999804
748.0,170,15680.671869
227.0,42,15683.538186
249.0,28,15685.714306
586.0,124,15694.185905
1055.0,163,15704.812011
816.0,158,15715.556999
649.0,95,15721.460239
2352.0,411,15749.032901
245.0,30,15750.935673
1335.0,158,15761.381763
622.0,75,15766.775326
640.0,139,15775.507757
248.0,31,15777.493276
1858.0,278,15796.770852
1919.0,281,15815.627246
1027.0,229,15830.85422
1340.0,147,15840.490988
830.0,143,15850.234959
1421.0,247,15866.393813
1050.0,188,15879.523772
1045.0,224,15893.52184
1290.0,240,15908.732708
1320.0,262,15926.501794
249.0,27,15928.375751
1342.0,157,15938.466422
781.0,157,15949.462713
246.0,28,15951.375271
241.0,30,15953.298697
1352.0,179,15965.326781
252.0,27,15967.169156
2044.0,748,16017.330159
1310.0,236,16033.23489
607.0,60,16037.23709
1317.0,148,16046.49471
1029.0,172,16058.584707
1698.0,236,16074.388943
1567.0,190,16086.684123
240.0,32,16088.708818
1329.0,176,16101.209811
1422.0,229,16115.988582
1340.0,152,16125.507945
1331.0,152,16134.985555
1038.0,138,16143.730931
248.0,30,16146.049476
1050.0,136,16155.267694
620.0,83,16160.40219
616.0,88,16166.699988
1401.0,284,16185.589954
788.0,160,16196.679889
239.0,33,16199.018935
239.0,31,16201.030923
1572.0,194,16213.755128
618.0,65,16217.825638
1917.0,210,16232.524803
240.0,33,16234.822981
1052.0,119,16242.777784
1306.0,268,16260.610081
1426.0,198,16273.8854
237.0,35,16276.080517
1945.0,227,16291.649585
235.0,34,16293.845754
602.0,102,16300.758285
1354.0,170,16311.57856
1329.0,162,16322.987175
652.0,73,16327.448418
1938.0,267,16345.535074
2372.0,332,16367.605422
1043.0,168,16379.492484
618.0,66,16383.795916
731.0,181,16395.527153
1552.0,276,16413.970915
1325.0,194,16426.266616
1040.0,137,16436.141691
1055.0,175,16447.131148
735.0,126,16456.319895
2655.0,368,16480.403801
3008.0,633,16522.790699
1310.0,147,16532.480879
1052.0,135,16541.401084
638.0,136,16550.805329
627.0,93,16557.130211
1337.0,181,16568.773697
600.0,90,16575.486286
1295.0,335,16597.08639
606.0,72,16601.474421
1340.0,170,16612.375498
1846.0,301,16632.294769
251.0,29,16634.048825
1934.0,214,16648.815342
1015.0,217,16662.411721
1697.0,210,16676.905145
249.0,27,16678.636774
1328.0,178,16690.383457
1027.0,213,16704.449434
1150.0,198,16718.252121
608.0,75,16722.849733
1421.0,214,16737.658061
1421.0,194,16750.71546
1347.0,159,16760.795423
759.0,121,16769.470303
1916.0,250,16785.379937
743.0,121,16793.356813
593.0,87,16799.687861
1050.0,140,16808.452292
246.0,30,16810.384064
245.0,27,16812.224704
248.0,30,16814.561206
250.0,31,16816.879867
1330.0,160,16827.165846
1056.0,135,16836.677881
1023.0,233,16851.63964
610.0,82,16856.669715
819.0,123,16865.43124
656.0,84,16871.016322
1056.0,144,16880.592986
1291.0,329,16903.024503
786.0,151,16913.162688
614.0,72,16917.95879
1685.0,259,16935.222629
1419.0,166,16946.571143
1677.0,216,16960.300643
1311.0,204,16973.035184
1043.0,150,16983.750876
650.0,85,16989.168517
711.0,124,16997.223277
608.0,59,17001.641251
1391.0,240,17017.772657
1687.0,224,17033.35065
822.0,129,17041.785214
218.0,41,17044.31211
1422.0,140,17053.150145
1051.0,214,17067.236283
646.0,76,17072.546038
654.0,95,17078.934174
638.0,140,17088.386116
247.0,32,17090.44802
237.0,37,17092.911338
651.0,76,17098.057499
818.0,154,17108.329505
606.0,69,17113.062584
1323.0,308,17133.205405
1411.0,155,17144.021427
1434.0,236,17160.004575
656.0,82,17165.35786
607.0,70,17170.05147
2363.0,280,17188.91215
630.0,73,17193.75077
1436.0,152,17204.058171
1049.0,149,17213.997312
1047.0,115,17221.153945
1697.0,208,17235.585055
240.0,33,17237.848785
804.0,126,17246.362514
1663.0,283,17264.329874
2139.0,748,17315.022511
2329.0,386,17340.458249
723.0,104,17347.779995
822.0,133,17356.792515
1035.0,165,17367.504197
1057.0,130,17376.583332
601.0,73,17381.566763
2045.0,748,17431.624325
2318.0,560,17468.163804
2286.0,623,17510.007338
656.0,84,17516.178397
1066.0,196,17529.082822
1050.0,141,17538.355928
1321.0,181,17550.913138
1347.0,145,17560.128769
1440.0,144,17570.24892
613.0,92,17576.281415
1923.0,223,17591.360387
1358.0,134,17599.871668
1130.0,197,17613.591856
1579.0,173,17625.030617
1673.0,214,17639.49163
1866.0,268,17657.560104
620.0,64,17661.79438
598.0,105,17668.721232
586.0,125,17676.524649
1429.0,205,17690.657203
1573.0,166,17701.037591
1341.0,136,17710.66808
243.0,33,17712.943118
3032.0,428,17741.531236
743.0,118,17749.418508
1669.0,274,17767.789629
244.0,31,17769.842905
1059.0,208,17783.42359
2038.0,748,17833.313092
1934.0,244,17849.816235
1053.0,152,17859.899721
759.0,106,17867.003806
1026.0,173,17878.60726
1884.0,236,17894.556845
1675.0,190,17907.331452
624.0,93,17913.681736
1313.0,180,17925.087652
1323.0,162,17936.535959
1035.0,238,17952.549134
1049.0,208,17966.454666
1308.0,250,17982.852189
1868.0,229,17998.627194
1586.0,193,18011.224361
1290.0,353,18035.240183
250.0,28,18037.069062
1320.0,165,18048.365081
1343.0,189,18060.543861
816.0,132,18068.923482
1352.0,193,18082.340054
607.0,60,18086.044478
1679.0,248,18103.300895
1332.0,222,18117.575925
615.0,67,18122.61739
614.0,70,18127.29738
2281.0,748,18177.167215
1331.0,132,18186.002039
1052.0,169,18197.284745
749.0,160,18207.768963
618.0,74,18212.453398
740.0,149,18223.081336
1307.0,169,18234.49463
1704.0,212,18248.626677
238.0,32,18250.589005
250.0,29,18252.339486
1024.0,268,18270.203959
1331.0,244,18286.564836
244.0,30,18288.642422
780.0,140,18298.029423
1425.0,241,18314.125884
250.0,29,18316.153298
1698.0,157,18326.657954
2351.0,339,18349.498222
653.0,69,18353.991812
1321.0,155,18364.062048
1328.0,176,18376.356773
1580.0,199,18389.463655
612.0,59,18393.061033
620.0,68,18397.491364
1039.0,189,18410.621589
1045.0,152,18420.023271
650.0,83,18425.339988
1050.0,149,18435.981914
1047.0,154,18446.222178
618.0,81,18451.223649
605.0,71,18456.313118
1728.0,210,18470.671953
611.0,69,18475.03766
2340.0,326,18497.370533
1052.0,123,18505.09936
1908.0,266,18523.182517
1057.0,118,18530.914599
2988.0,646,18573.33511
2307.0,576,18611.894213
1690.0,182,18624.08022
1350.0,156,18634.91867
618.0,93,18641.145371
746.0,118,18649.107429
2044.0,748,18699.320801
1855.0,215,18713.247392
777.0,137,18722.895741
1350.0,138,18732.273295
2303.0,521,18766.826683
652.0,73,18772.443687
1136.0,216,18786.924694
1058.0,163,18798.428806
1397.0,270,18817.427951
1585.0,174,18829.015926
629.0,83,18835.452481
1049.0,165,18846.67062
1686.0,268,18865.176475
753.0,121,18874.051736
1341.0,198,18888.653792
657.0,72,18893.469615
626.0,89,18899.000427
1040.0,164,18910.594367
1313.0,237,18926.001479
1827.0,338,18949.14779
625.0,84,18954.85807
1919.0,277,18973.42962
1044.0,178,18984.544641
1852.0,218,18999.55086
1869.0,192,19012.452911
1329.0,210,19026.462752
619.0,111,19033.946994
610.0,70,19038.788248
1049.0,128,19046.744906
1337.0,152,19057.53387
1332.0,164,19068.47887
1554.0,248,19084.633337
2355.0,391,19111.643302
636.0,87,19117.52778
601.0,63,19121.628398
1052.0,149,19131.700474
246.0,33,19134.025427
820.0,135,19143.099955
1686.0,198,19156.456696
637.0,78,19161.608532
638.0,75,19166.819875
1339.0,147,19176.067588
1695.0,204,19189.53779
638.0,141,19199.152368
1343.0,136,19208.022755
1573.0,171,19219.801387
1336.0,151,19230.071933
1423.0,149,19240.020464
1314.0,172,19251.562482
1718.0,214,19265.330686
1563.0,207,19279.622361
1338.0,167,19289.797764
1346.0,175,19301.823117
639.0,138,19310.518619
603.0,96,19316.544335
1052.0,132,19325.583868
651.0,68,19330.420353
1423.0,163,19340.774542
1435.0,216,19355.875614
1333.0,206,19369.135002
1430.0,225,19384.686447
575.0,96,19390.928207
246.0,30,19393.30722
212.0,45,19396.59078
246.0,30,19398.671716
739.0,167,19409.905024
1378.0,182,19422.12688
736.0,123,19430.416953
1924.0,220,19445.35089
239.0,30,19447.204753
1034.0,138,19456.308449
647.0,71,19461.77437
2055.0,748,19511.967214
1420.0,173,19522.740565
1586.0,177,19533.788068
1578.0,182,19545.469586
1331.0,180,19556.795312
1341.0,190,19568.333329
1324.0,201,19581.011514
1929.0,207,19594.47959
615.0,67,19598.540613
1711.0,167,19609.189584
1048.0,167,19619.695091
648.0,68,19623.90606
740.0,108,19630.648556
1348.0,163,19640.669282
634.0,104,19646.839873
1672.0,308,19664.858364
1317.0,167,19674.637299
2344.0,439,19702.769022
1559.0,265,19719.267269
618.0,66,19723.533641
1045.0,124,19731.315323
1036.0,199,19743.234978
1044.0,183,19755.191205
1337.0,143,19763.876308
1339.0,184,19775.924728
248.0,30,19777.902043
1443.0,158,19787.798262
1873.0,226,19801.689699
3047.0,410,19827.730284
1709.0,202,19840.147644
622.0,64,19843.833629
1046.0,178,19855.634344
1899.0,282,19873.407145
617.0,72,19877.84249
605.0,65,19882.034512
1930.0,199,19894.44701
1329.0,208,19906.600102
1328.0,172,19917.916211
1429.0,135,19926.479413
1936.0,190,19938.750972
1040.0,145,19947.391629
656.0,84,19953.530479
821.0,130,19962.002796
1927.0,182,19974.531104
2039.0,748,20021.109041
1676.0,235,20035.934536
1704.0,189,20047.403063
234.0,33,20049.534292
722.0,100,20055.560703
750.0,115,20063.535733
2040.0,748,20112.939093
607.0,64,20117.505116
1341.0,154,20127.698771
748.0,113,20134.252989
1866.0,246,20150.294002
1343.0,143,20159.418961
1871.0,212,20173.332378
1312.0,236,20188.577735
1349.0,140,20197.140863
1891.0,227,20211.558951
1700.0,170,20221.244615
1704.0,202,20234.502528
754.0,153,20243.639967
1431.0,143,20253.377193
1332.0,127,20261.378388
1050.0,132,20269.884312
1041.0,134,20277.913617
1579.0,187,20290.06088
742.0,123,20297.697791
2353.0,271,20314.591547
2609.0,430,20340.448204
2589.0,613,20378.311687
237.0,35,20380.471807
1046.0,147,20389.481757
3066.0,398,20414.169786
605.0,66,20418.27029
1706.0,214,20430.685631
2348.0,333,20451.527402
624.0,62,20455.455797
3042.0,466,20483.198042
2360.0,258,20499.107393
1333.0,156,20509.090101
815.0,137,20517.183243
3014.0,626,20555.97203
630.0,69,20560.052247
607.0,58,20563.707399
3060.0,373,20586.395996
618.0,71,20590.820656
1863.0,197,20602.728597
2362.0,294,20620.760529
1429.0,167,20631.526176
614.0,63,20635.214675
648.0,70,20639.152872
1047.0,170,20650.025583
3012.0,580,20685.407571
2620.0,365,20707.052317
248.0,28,20708.921851
1032.0,232,20724.105705
2358.0,264,20740.573773
1695.0,223,20754.40401
612.0,59,20758.282299
1323.0,136,20766.467908
1346.0,143,20775.577318
1700.0,231,20789.207636
1849.0,224,20803.539144
1923.0,218,20817.460935
2359.0,249,20832.54241
1041.0,185,20843.872864
1330.0,148,20852.206263
646.0,74,20856.67283
1051.0,110,20863.929055
3043.0,455,20891.094947
1681.0,237,20905.988135
1591.0,165,20915.702205
1852.0,208,20928.642104
1715.0,201,20940.721671
1710.0,230,20954.975195
1712.0,175,20966.279205
1334.0,127,20973.805543
611.0,58,20977.083698
1064.0,101,20983.747845
606.0,97,20989.835889
1926.0,226,21003.153901
1322.0,185,21013.998546
1327.0,171,21024.990375
3015.0,549,21058.410954
1851.0,213,21071.890135
608.0,58,21075.274278
1045.0,112,21081.58863
1330.0,131,21090.080431
1328.0,177,21100.883282
2044.0,748,21144.429971
656.0,74,21148.879501
1355.0,146,21158.249233
1354.0,166,21167.693688
1349.0,144,21177.641826
1704.0,237,21192.624266
2050.0,748,21239.384974
611.0,58,21242.936918
1416.0,152,21251.801417
1344.0,134,21259.390772
1951.0,219,21273.1067
1923.0,222,21285.674757
1424.0,207,21298.731233
1328.0,149,21307.714058
610.0,67,21311.412038
2033.0,748,21357.104567
1940.0,185,21367.922058
2635.0,392,21392.221856
2364.0,293,21410.111276
750.0,108,21416.58213
610.0,62,21420.003481
659.0,69,21424.003376
1670.0,213,21437.390688
2050.0,748,21482.928305
1326.0,171,21493.471824
592.0,94,21499.384692
1332.0,157,21509.064743
1060.0,112,21515.522903
1067.0,134,21524.038368
2355.0,324,21544.103713
655.0,86,21549.559702
2050.0,748,21595.906826
1054.0,102,21602.060307
1590.0,168,21612.460032
1416.0,155,21621.338827
3044.0,398,21646.336955
653.0,67,21650.255833
614.0,85,21656.052095
726.0,91,21661.985563
612.0,59,21665.466526
1701.0,166,21675.993375
1595.0,149,21685.489159
1324.0,142,21694.146327
2039.0,748,21741.425615
1934.0,218,21754.990967
1931.0,177,21765.46244
617.0,62,21769.06011
1928.0,172,21779.635155
1686.0,186,21792.621964
1944.0,194,21804.395344
1352.0,120,21812.96018
632.0,84,21818.113668
1051.0,150,21827.4057
743.0,120,21834.804485
248.0,27,21836.541069
1700.0,158,21846.224567
1705.0,164,21857.092551
2618.0,445,21883.137689
1352.0,130,21890.735404
2519.0,748,21935.516575
1347.0,197,21948.025991
2039.0,748,21994.068645
2048.0,748,22038.876932
1314.0,152,22048.863034
1324.0,133,22057.031524
2044.0,748,22102.964958
648.0,69,22106.878208
1853.0,208,22120.17599
3041.0,410,22146.017071
598.0,85,22151.26668
1411.0,162,22160.486379
2044.0,748,22206.511319
1703.0,200,22218.69192
252.0,27,22220.394928
2044.0,748,22265.555868
1342.0,138,22273.938635
1338.0,140,22282.343081
2367.0,311,22301.399295
1860.0,225,22315.167621
2377.0,274,22331.844627
1322.0,175,22342.489454
612.0,81,22347.374753
635.0,70,22351.598961
1846.0,273,22368.172262
1428.0,168,22378.371539
1339.0,132,22386.384487
1696.0,160,22396.189432
650.0,79,22400.895652
1866.0,240,22415.582015
2632.0,368,22436.889026
1055.0,132,22445.751647
2338.0,359,22467.916335
1317.0,138,22476.754401
1327.0,145,22485.727151
647.0,71,22490.176
1687.0,183,22503.36072
737.0,80,22509.223321
651.0,76,22514.47127
1055.0,115,22521.244385
1862.0,191,22532.531951
1696.0,171,22542.996786
616.0,60,22547.193824
653.0,69,22551.435858
3048.0,378,22574.426354
1706.0,158,22584.90323
2049.0,748,22632.312467
1065.0,175,22643.382597
1687.0,189,22655.233683
2362.0,278,22672.033216
1584.0,155,22682.390003
1680.0,232,22696.733672
612.0,57,22700.129193
1928.0,207,22713.865436
2044.0,748,22759.436063
1692.0,201,22772.636973
1330.0,133,22780.733783
2199.0,748,22827.760647
1336.0,175,22838.402524
1320.0,140,22846.976956
1927.0,195,22858.999491
2368.0,245,22873.45911
1340.0,169,22884.691845
1338.0,128,22892.761232
1934.0,183,22904.386934
1937.0,202,22916.980531
1031.0,141,22926.262356
1860.0,207,22939.039554
617.0,89,22944.972864
2044.0,748,22991.345761
2049.0,748,23038.093603
2038.0,748,23084.496465
1939.0,181,23096.228923
1692.0,157,23105.524728
590.0,91,23111.011032
1866.0,202,23123.856085
646.0,77,23128.245471
2630.0,363,23150.947853
2349.0,362,23172.881297
2344.0,414,23199.575147
1700.0,177,23211.524587
648.0,69,23215.646817
1935.0,200,23228.966225
1704.0,158,23239.096419
1581.0,145,23247.649611
1347.0,136,23256.715951
3055.0,422,23281.762825
2387.0,253,23297.121461
1353.0,125,23306.408372
817.0,126,23314.089908
1050.0,113,23320.728168
3066.0,338,23341.729242
1718.0,203,23355.267604
1928.0,181,23366.58054
1715.0,171,23377.894946
2356.0,333,23397.168576
1690.0,166,23407.557371
1347.0,127,23415.357114
1932.0,200,23427.928646
3034.0,474,23457.559343
1605.0,167,23466.881311
1928.0,208,23479.729457
1348.0,125,23486.926967
3052.0,358,23509.000155
1432.0,182,23520.244032
1332.0,124,23527.795833
1060.0,155,23537.384607
1394.0,185,23548.642111
2354.0,278,23565.73091
1691.0,162,23575.657193
2614.0,402,23600.102066
1938.0,171,23611.64958
1931.0,189,23623.427628
1344.0,152,23633.139672
1706.0,153,23643.041305
1346.0,141,23651.517784
637.0,76,23656.81504
653.0,67,23660.969007
1852.0,214,23673.728475
1338.0,129,23682.143028
3020.0,515,23715.212328
1437.0,149,23724.552098
1677.0,187,23736.190325
1685.0,161,23746.476835
1426.0,169,23756.959754
3031.0,571,23791.865476
1345.0,196,23804.327793
1427.0,186,23815.812501
3044.0,427,23843.188952
3067.0,369,23865.831411
1424.0,204,23879.06848
2045.0,748,23923.966871
2372.0,227,23938.330122
653.0,67,23942.407025
1705.0,178,23953.191352
1588.0,144,23962.489231
3050.0,395,23986.68117
1329.0,177,23998.160321
1868.0,208,24010.25059
1436.0,131,24019.044728
2365.0,321,24038.612895
2049.0,748,24085.141361
2039.0,748,24131.041497
1696.0,156,24140.64416
2338.0,451,24166.954784
608.0,60,24170.443778
2049.0,748,24215.373795
1924.0,206,24228.911372
1580.0,149,24237.509981
1693.0,178,24247.821172
2594.0,596,24284.750505
2647.0,327,24304.45528
242.0,31,24306.648997
1698.0,154,24315.980078
1358.0,143,24324.358883
1881.0,186,24336.10772
1950.0,188,24347.09476
1701.0,183,24359.219766
3009.0,545,24395.004383
769.0,147,24406.115455
1349.0,133,24415.336387
1906.0,294,24433.49506
1866.0,200,24445.09306
1931.0,192,24456.241206
1734.0,158,24465.245694
1340.0,168,24476.06708
648.0,69,24480.332662
1925.0,205,24492.43764
1370.0,178,24502.654427
1335.0,122,24510.624169
2653.0,310,24531.677945
2371.0,275,24549.19405
3031.0,520,24584.549685
1056.0,124,24591.649705
3026.0,405,24616.017817
633.0,70,24620.114895
1931.0,197,24634.119847
1054.0,123,24642.074064
1922.0,212,24656.243724
2044.0,748,24701.714822
614.0,60,24705.409141
2998.0,631,24743.619045
1931.0,197,24755.368754
1437.0,133,24763.718698
1942.0,175,24774.541292
1045.0,123,24781.769911
1918.0,222,24795.591931
613.0,58,24799.022382
3026.0,541,24831.026528
1354.0,128,24839.217931
1750.0,154,24849.030802
632.0,75,24853.790962
1923.0,187,24864.831365
1428.0,145,24874.218562
1447.0,136,24881.955371
1336.0,128,24889.208893
1080.0,97,24895.397247
1350.0,130,24903.456495
1927.0,180,24914.375367
1056.0,116,24921.328531
611.0,59,24925.524066
1330.0,124,24933.273861
2351.0,353,24955.634704
1693.0,192,24966.813848
2385.0,253,24981.060725
1350.0,130,24988.93658
2611.0,489,25018.781138
1583.0,193,25031.100255
2034.0,748,25077.565048
